,vibration
2993,684
2994,685
2995,683
2996,681
2997,683
2998,682
2999,678
3000,684
3001,692
3002,688
3003,681
3004,684
3005,688
3006,685
3007,682
3008,683
3009,681
3010,670
3011,657
3012,655
3013,663
3014,670
3015,671
3016,674
3017,683
3018,680
3019,683
3020,680
3021,687
3022,702
3023,705
3024,692
3025,683
3026,681
3027,680
3028,675
3029,673
3030,674
3031,672
3032,667
3033,664
3034,663
3035,667
3036,676
3037,680
3038,675
3039,670
3040,672
3041,673
3042,671
3043,674
3044,685
3045,687
3046,678
3047,672
3048,675
3049,680
3050,681
3051,679
3052,684
3053,689
3054,683
3055,673
3056,674
3057,681
3058,684
3059,679
3060,674
3061,671
3062,672
3063,671
3064,672
3065,680
3066,688
3067,689
3068,681
3069,686
3070,687
3071,685
3072,684
3073,683
3074,677
3075,666
3076,655
3077,650
3078,649
3079,647
3080,639
3081,632
3082,635
3083,642
3084,649
3085,663
3086,679
3087,689
3088,694
3089,697
3090,700
3091,702
3092,703
3093,701
3094,696
3095,695
3096,692
3097,686
3098,682
3099,687
3100,692
3101,692
3102,688
3103,685
3104,681
3105,674
3106,669
3107,671
3108,674
3109,677
3110,680
3111,678
3112,671
3113,667
3114,668
3115,669
3116,673
3117,677
3118,669
3119,667
3120,662
3121,661
3122,667
3123,675
3124,677
3125,677
3126,673
3127,667
3128,666
3129,666
3130,665
3131,670
3132,677
3133,675
3134,670
3135,673
3136,677
3137,675
3138,674
3139,675
3140,670
3141,661
3142,658
3143,661
3144,667
3145,676
3146,686
3147,687
3148,684
3149,678
3150,670
3151,669
3152,669
3153,661
3154,652
3155,649
3156,645
3157,638
3158,640
3159,650
3160,656
3161,655
3162,655
3163,659
3164,660
3165,665
3166,677
3167,689
3168,677
3169,678
3170,683
3171,689
3172,697
3173,705
3174,707
3175,703
3176,699
3177,695
3178,690
3179,686
3180,683
3181,684
3182,689
3183,686
3184,682
3185,685
3186,691
3187,689
3188,682
3189,678
3190,679
3191,681
3192,677
3193,674
3194,680
3195,686
3196,686
3197,686
3198,688
3199,686
3200,680
3201,674
3202,665
3203,654
3204,646
3205,642
3206,634
3207,626
3208,627
3209,630
3210,631
3211,632
3212,638
3213,648
3214,659
3215,669
3216,674
3217,679
3218,671
3219,682
3220,688
3221,683
3222,679
3223,682
3224,684
3225,682
3226,680
3227,681
3228,684
3229,686
3230,685
3231,681
3232,681
3233,685
3234,686
3235,683
3236,686
3237,695
3238,703
3239,702
3240,696
3241,693
3242,697
3243,691
3244,672
3245,654
3246,647
3247,643
3248,633
3249,626
3250,632
3251,641
3252,641
3253,641
3254,652
3255,667
3256,678
3257,685
3258,690
3259,694
3260,693
3261,689
3262,687
3263,687
3264,687
3265,684
3266,675
3267,669
3268,674
3269,669
3270,664
3271,667
3272,677
3273,686
3274,689
3275,686
3276,678
3277,675
3278,676
3279,674
3280,672
3281,674
3282,677
3283,678
3284,681
3285,689
3286,699
3287,705
3288,702
3289,693
3290,687
3291,685
3292,680
3293,674
3294,674
3295,673
3296,672
3297,674
3298,678
3299,682
3300,689
3301,693
3302,688
3303,682
3304,676
3305,670
3306,664
3307,660
3308,659
3309,657
3310,647
3311,631
3312,622
3313,623
3314,625
3315,629
3316,640
3317,650
3318,676
3319,684
3320,689
3321,694
3322,694
3323,687
3324,684
3325,682
3326,680
3327,677
3328,677
3329,673
3330,670
3331,673
3332,677
3333,676
3334,673
3335,667
3336,653
3337,639
3338,636
3339,638
3340,640
3341,645
3342,655
3343,662
3344,667
3345,675
3346,682
3347,688
3348,695
3349,693
3350,684
3351,679
3352,679
3353,678
3354,677
3355,679
3356,679
3357,675
3358,671
3359,669
3360,671
3361,676
3362,677
3363,674
3364,671
3365,667
3366,662
3367,664
3368,687
3369,679
3370,674
3371,677
3372,678
3373,675
3374,671
3375,670
3376,665
3377,659
3378,661
3379,672
3380,680
3381,683
3382,687
3383,689
3384,684
3385,677
3386,674
3387,675
3388,674
3389,669
3390,666
3391,668
3392,673
3393,679
3394,683
3395,684
3396,681
3397,675
3398,669
3399,666
3400,669
3401,674
3402,678
3403,680
3404,683
3405,690
3406,697
3407,700
3408,698
3409,694
3410,686
3411,675
3412,666
3413,661
3414,658
3415,659
3416,655
3417,646
3418,676
3419,682
3420,683
3421,687
3422,687
3423,681
3424,676
3425,678
3426,679
3427,673
3428,667
3429,669
3430,673
3431,676
3432,681
3433,685
3434,684
3435,680
3436,673
3437,666
3438,664
3439,669
3440,673
3441,675
3442,679
3443,681
3444,683
3445,682
3446,679
3447,679
3448,681
3449,679
3450,670
3451,663
3452,659
3453,657
3454,654
3455,653
3456,654
3457,654
3458,652
3459,650
3460,655
3461,666
3462,672
3463,677
3464,690
3465,700
3466,701
3467,704
3468,687
3469,685
3470,680
3471,677
3472,677
3473,678
3474,681
3475,688
3476,689
3477,683
3478,679
3479,678
3480,673
3481,670
3482,672
3483,670
3484,666
3485,668
3486,673
3487,674
3488,677
3489,681
3490,681
3491,678
3492,679
3493,683
3494,686
3495,689
3496,690
3497,688
3498,688
3499,687
3500,682
3501,679
3502,682
3503,683
3504,680
3505,678
3506,679
3507,677
3508,674
3509,676
3510,684
3511,693
3512,696
3513,692
3514,690
3515,694
3516,694
3517,691
3518,645
3519,643
3520,643
3521,645
3522,650
3523,655
3524,661
3525,671
3526,680
3527,683
3528,681
3529,680
3530,681
3531,677
3532,670
3533,670
3534,673
3535,671
3536,670
3537,676
3538,683
3539,686
3540,683
3541,676
3542,671
3543,668
3544,662
3545,658
3546,664
3547,668
3548,664
3549,662
3550,665
3551,669
3552,670
3553,673
3554,680
3555,686
3556,686
3557,683
3558,681
3559,682
3560,684
3561,685
3562,682
3563,683
3564,684
3565,680
3566,675
3567,680
3568,677
3569,677
3570,679
3571,683
3572,685
3573,683
3574,677
3575,669
3576,661
3577,652
3578,647
3579,650
3580,653
3581,645
3582,637
3583,633
3584,626
3585,620
3586,625
3587,632
3588,636
3589,641
3590,648
3591,653
3592,661
3593,673
3594,680
3595,684
3596,686
3597,682
3598,677
3599,681
3600,690
3601,694
3602,693
3603,689
3604,681
3605,671
3606,667
3607,664
3608,662
3609,664
3610,665
3611,661
3612,658
3613,663
3614,673
3615,682
3616,685
3617,686
3618,668
3619,665
3620,665
3621,665
3622,667
3623,673
3624,683
3625,691
3626,695
3627,695
3628,694
3629,695
3630,692
3631,684
3632,676
3633,671
3634,667
3635,663
3636,660
3637,658
3638,658
3639,655
3640,644
3641,634
3642,633
3643,637
3644,642
3645,649
3646,655
3647,657
3648,668
3649,680
3650,688
3651,699
3652,710
3653,709
3654,698
3655,690
3656,687
3657,685
3658,684
3659,681
3660,676
3661,668
3662,662
3663,660
3664,660
3665,664
3666,668
3667,666
3668,678
3669,670
3670,665
3671,672
3672,682
3673,684
3674,684
3675,692
3676,699
3677,694
3678,688
3679,688
3680,680
3681,663
3682,651
3683,645
3684,641
3685,641
3686,640
3687,636
3688,635
3689,639
3690,638
3691,635
3692,641
3693,653
3694,662
3695,671
3696,682
3697,689
3698,690
3699,690
3700,690
3701,689
3702,687
3703,687
3704,690
3705,692
3706,689
3707,688
3708,689
3709,685
3710,675
3711,670
3712,676
3713,679
3714,673
3715,664
3716,663
3717,667
3718,677
3719,687
3720,693
3721,696
3722,696
3723,695
3724,696
3725,692
3726,680
3727,679
3728,676
3729,666
3730,655
3731,650
3732,647
3733,643
3734,640
3735,641
3736,645
3737,648
3738,649
3739,651
3740,656
3741,663
3742,671
3743,679
3744,687
3745,693
3746,690
3747,681
3748,675
3749,679
3750,683
3751,680
3752,677
3753,681
3754,683
3755,678
3756,679
3757,685
3758,686
3759,682
3760,676
3761,668
3762,666
3763,671
3764,674
3765,671
3766,672
3767,675
3768,684
3769,678
3770,678
3771,679
3772,674
3773,614
3774,665
3775,670
3776,672
3777,674
3778,682
3779,689
3780,689
3781,686
3782,684
3783,681
3784,676
3785,669
3786,665
3787,666
3788,667
3789,662
3790,661
3791,670
3792,681
3793,683
3794,683
3795,687
3796,690
3797,689
3798,687
3799,685
3800,680
3801,670
3802,655
3803,641
3804,634
3805,632
3806,630
3807,629
3808,631
3809,637
3810,644
3811,650
3812,664
3813,683
3814,695
3815,697
3816,697
3817,697
3818,643
3819,650
3820,659
3821,668
3822,677
3823,689
3824,701
3825,703
3826,696
3827,695
3828,699
3829,696
3830,692
3831,691
3832,685
3833,674
3834,669
3835,667
3836,669
3837,678
3838,684
3839,675
3840,668
3841,670
3842,669
3843,670
3844,680
3845,681
3846,671
3847,666
3848,667
3849,665
3850,668
3851,680
3852,684
3853,676
3854,673
3855,678
3856,681
3857,680
3858,681
3859,684
3860,684
3861,677
3862,668
3863,669
3864,677
3865,680
3866,676
3867,677
3868,685
3869,676
3870,670
3871,665
3872,662
3873,662
3874,666
3875,671
3876,669
3877,663
3878,659
3879,661
3880,663
3881,663
3882,659
3883,659
3884,666
3885,672
3886,675
3887,678
3888,687
3889,692
3890,689
3891,686
3892,686
3893,681
3894,673
3895,672
3896,676
3897,674
3898,671
3899,675
3900,679
3901,681
3902,689
3903,699
3904,701
3905,694
3906,689
3907,691
3908,691
3909,685
3910,679
3911,682
3912,680
3913,664
3914,650
3915,650
3916,652
3917,646
3918,624
3919,620
3920,620
3921,626
3922,633
3923,638
3924,643
3925,655
3926,673
3927,684
3928,687
3929,691
3930,695
3931,692
3932,687
3933,687
3934,687
3935,685
3936,687
3937,690
3938,690
3939,690
3940,691
3941,689
3942,682
3943,676
3944,675
3945,677
3946,679
3947,676
3948,671
3949,671
3950,670
3951,664
3952,660
3953,663
3954,666
3955,666
3956,665
3957,664
3958,666
3959,672
3960,675
3961,675
3962,679
3963,684
3964,683
3965,679
3966,680
3967,681
3968,685
3969,687
3970,689
3971,691
3972,687
3973,682
3974,678
3975,673
3976,669
3977,663
3978,650
3979,643
3980,652
3981,665
3982,672
3983,672
3984,673
3985,677
3986,684
3987,688
3988,687
3989,686
3990,680
3991,664
3992,643
3993,631
3994,630
3995,628
3996,621
3997,613
3998,615
3999,627
4000,642
4001,658
4002,675
4003,686
4004,688
4005,687
4006,687
4007,692
4008,698
4009,697
4010,690
4011,685
4012,684
4013,680
4014,673
4015,674
4016,685
4017,692
4018,671
4019,672
4020,674
4021,682
4022,689
4023,686
4024,677
4025,674
4026,676
4027,673
4028,667
4029,666
4030,671
4031,677
4032,678
4033,683
4034,697
4035,707
4036,699
4037,683
4038,676
4039,675
4040,672
4041,668
4042,670
4043,677
4044,683
4045,684
4046,682
4047,685
4048,692
4049,694
4050,693
4051,694
4052,694
4053,691
4054,690
4055,689
4056,687
4057,685
4058,677
4059,657
4060,637
4061,627
4062,625
4063,628
4064,629
4065,624
4066,626
4067,639
4068,697
4069,694
4070,691
4071,682
4072,677
4073,680
4074,684
4075,684
4076,683
4077,680
4078,685
4079,693
4080,694
4081,688
4082,682
4083,669
4084,652
4085,645
4086,646
4087,642
4088,637
4089,637
4090,638
4091,637
4092,638
4093,644
4094,653
4095,665
4096,671
4097,668
4098,670
4099,684
4100,697
4101,698
4102,697
4103,699
4104,695
4105,683
4106,673
4107,672
4108,679
4109,681
4110,672
4111,659
4112,658
4113,661
4114,657
4115,653
4116,660
4117,670
4118,680
4119,687
4120,687
4121,686
4122,690
4123,696
4124,698
4125,695
4126,690
4127,691
4128,692
4129,689
4130,685
4131,685
4132,683
4133,677
4134,667
4135,662
4136,667
4137,672
4138,668
4139,662
4140,667
4141,675
4142,674
4143,672
4144,679
4145,687
4146,684
4147,679
4148,678
4149,680
4150,683
4151,686
4152,688
4153,691
4154,694
4155,694
4156,689
4157,681
4158,673
4159,666
4160,665
4161,671
4162,676
4163,680
4164,690
4165,695
4166,688
4167,681
4168,696
4169,693
4170,688
4171,689
4172,687
4173,681
4174,681
4175,679
4176,664
4177,646
4178,639
4179,637
4180,636
4181,639
4182,643
4183,646
4184,653
4185,659
4186,664
4187,675
4188,687
4189,689
4190,688
4191,690
4192,691
4193,691
4194,694
4195,693
4196,686
4197,678
4198,673
4199,671
4200,676
4201,684
4202,683
4203,676
4204,675
4205,676
4206,674
4207,678
4208,683
4209,679
4210,668
4211,659
4212,653
4213,647
4214,646
4215,654
4216,664
4217,667
4218,706
4219,697
4220,694
4221,684
4222,667
4223,661
4224,664
4225,653
4226,633
4227,623
4228,624
4229,628
4230,634
4231,639
4232,643
4233,650
4234,656
4235,657
4236,661
4237,676
4238,688
4239,690
4240,688
4241,689
4242,689
4243,692
4244,695
4245,694
4246,689
4247,684
4248,678
4249,670
4250,670
4251,676
4252,680
4253,679
4254,682
4255,682
4256,675
4257,670
4258,672
4259,675
4260,674
4261,670
4262,669
4263,669
4264,670
4265,675
4266,686
4267,700
4268,677
4269,673
4270,671
4271,671
4272,672
4273,672
4274,671
4275,667
4276,662
4277,657
4278,652
4279,652
4280,658
4281,666
4282,672
4283,672
4284,665
4285,660
4286,660
4287,656
4288,651
4289,658
4290,675
4291,688
4292,697
4293,711
4294,725
4295,727
4296,717
4297,706
4298,693
4299,678
4300,664
4301,659
4302,665
4303,675
4304,683
4305,689
4306,694
4307,697
4308,699
4309,701
4310,705
4311,703
4312,688
4313,670
4314,657
4315,649
4316,643
4317,639
4318,704
4319,702
4320,702
4321,705
4322,704
4323,700
4324,696
4325,690
4326,681
4327,674
4328,668
4329,666
4330,665
4331,659
4332,652
4333,652
4334,659
4335,665
4336,670
4337,670
4338,672
4339,675
4340,669
4341,657
4342,656
4343,665
4344,671
4345,666
4346,662
4347,667
4348,675
4349,679
4350,683
4351,690
4352,694
4353,688
4354,678
4355,675
4356,684
4357,690
4358,686
4359,679
4360,675
4361,674
4362,674
4363,674
4364,675
4365,680
4366,686
4367,683
4368,692
4369,691
4370,689
4371,689
4372,691
4373,688
4374,682
4375,677
4376,675
4377,674
4378,674
4379,679
4380,683
4381,683
4382,681
4383,683
4384,688
4385,691
4386,692
4387,691
4388,689
4389,687
4390,683
4391,677
4392,668
4393,659
4394,650
4395,644
4396,643
4397,643
4398,642
4399,643
4400,646
4401,649
4402,650
4403,653
4404,660
4405,665
4406,666
4407,669
4408,678
4409,688
4410,694
4411,698
4412,701
4413,702
4414,699
4415,692
4416,688
4417,689
4418,673
4419,681
4420,692
4421,702
4422,707
4423,704
4424,701
4425,707
4426,709
4427,699
4428,689
4429,689
4430,690
4431,687
4432,681
4433,675
4434,667
4435,656
4436,646
4437,644
4438,649
4439,651
4440,648
4441,649
4442,657
4443,668
4444,672
4445,672
4446,672
4447,675
4448,678
4449,682
4450,687
4451,691
4452,691
4453,689
4454,688
4455,688
4456,684
4457,678
4458,677
4459,680
4460,681
4461,680
4462,681
4463,688
4464,695
4465,697
4466,697
4467,699
4468,676
4469,677
4470,676
4471,676
4472,682
4473,693
4474,700
4475,702
4476,702
4477,698
4478,691
4479,688
4480,692
4481,698
4482,701
4483,697
4484,689
4485,683
4486,683
4487,686
4488,685
4489,682
4490,682
4491,685
4492,686
4493,683
4494,682
4495,685
4496,684
4497,675
4498,667
4499,665
4500,665
4501,659
4502,651
4503,645
4504,640
4505,636
4506,633
4507,634
4508,639
4509,646
4510,651
4511,655
4512,659
4513,664
4514,670
4515,677
4516,684
4517,690
4518,660
4519,667
4520,672
4521,675
4522,681
4523,691
4524,701
4525,705
4526,700
4527,693
4528,689
4529,688
4530,685
4531,681
4532,677
4533,672
4534,668
4535,669
4536,674
4537,679
4538,682
4539,688
4540,691
4541,687
4542,682
4543,682
4544,686
4545,682
4546,674
4547,669
4548,664
4549,658
4550,649
4551,646
4552,649
4553,647
4554,641
4555,637
4556,643
4557,654
4558,661
4559,665
4560,672
4561,681
4562,687
4563,690
4564,696
4565,704
4566,707
4567,704
4568,667
4569,659
4570,660
4571,665
4572,672
4573,680
4574,686
4575,688
4576,692
4577,700
4578,706
4579,707
4580,706
4581,701
4582,691
4583,683
4584,682
4585,685
4586,686
4587,686
4588,684
4589,680
4590,678
4591,677
4592,679
4593,681
4594,682
4595,680
4596,679
4597,674
4598,666
4599,664
4600,669
4601,668
4602,662
4603,658
4604,652
4605,643
4606,637
4607,635
4608,635
4609,631
4610,620
4611,610
4612,610
4613,618
4614,632
4615,649
4616,665
4617,675
4618,678
4619,686
4620,687
4621,686
4622,687
4623,684
4624,678
4625,677
4626,680
4627,681
4628,679
4629,674
4630,666
4631,659
4632,657
4633,655
4634,653
4635,651
4636,651
4637,647
4638,643
4639,645
4640,652
4641,659
4642,664
4643,663
4644,660
4645,662
4646,668
4647,671
4648,675
4649,680
4650,682
4651,679
4652,679
4653,681
4654,683
4655,686
4656,689
4657,687
4658,684
4659,684
4660,685
4661,683
4662,682
4663,682
4664,681
4665,678
4666,671
4667,666
4668,649
4669,649
4670,651
4671,648
4672,645
4673,648
4674,654
4675,658
4676,661
4677,669
4678,679
4679,686
4680,691
4681,696
4682,695
4683,691
4684,690
4685,692
4686,690
4687,688
4688,690
4689,692
4690,689
4691,686
4692,690
4693,693
4694,688
4695,676
4696,665
4697,660
4698,659
4699,659
4700,660
4701,664
4702,671
4703,676
4704,679
4705,685
4706,694
4707,701
4708,700
4709,698
4710,697
4711,695
4712,690
4713,683
4714,679
4715,680
4716,679
4717,672
4718,683
4719,684
4720,683
4721,686
4722,688
4723,685
4724,680
4725,682
4726,689
4727,688
4728,678
4729,675
4730,685
4731,692
4732,686
4733,682
4734,686
4735,686
4736,676
4737,669
4738,673
4739,684
4740,691
4741,691
4742,688
4743,687
4744,684
4745,677
4746,672
4747,668
4748,662
4749,653
4750,644
4751,640
4752,641
4753,643
4754,642
4755,641
4756,646
4757,658
4758,670
4759,674
4760,676
4761,687
4762,699
4763,699
4764,693
4765,697
4766,709
4767,711
4768,681
4769,674
4770,666
4771,666
4772,668
4773,661
4774,653
4775,655
4776,663
4777,664
4778,657
4779,654
4780,658
4781,661
4782,660
4783,664
4784,676
4785,684
4786,681
4787,676
4788,684
4789,693
4790,691
4791,680
4792,678
4793,681
4794,677
4795,665
4796,663
4797,674
4798,680
4799,673
4800,666
4801,673
4802,683
4803,683
4804,676
4805,676
4806,682
4807,683
4808,677
4809,675
4810,681
4811,682
4812,676
4813,671
4814,668
4815,661
4816,650
4817,641
4818,678
4819,684
4820,688
4821,698
4822,708
4823,708
4824,701
4825,694
4826,690
4827,687
4828,683
4829,676
4830,666
4831,661
4832,661
4833,662
4834,659
4835,656
4836,655
4837,653
4838,649
4839,645
4840,650
4841,660
4842,666
4843,664
4844,661
4845,663
4846,665
4847,662
4848,661
4849,668
4850,678
4851,681
4852,680
4853,682
4854,690
4855,697
4856,697
4857,692
4858,689
4859,687
4860,683
4861,676
4862,673
4863,674
4864,673
4865,670
4866,672
4867,681
4868,690
4869,685
4870,676
4871,672
4872,672
4873,669
4874,663
4875,657
4876,654
4877,653
4878,651
4879,649
4880,654
4881,662
4882,667
4883,671
4884,677
4885,685
4886,693
4887,696
4888,697
4889,700
4890,705
4891,706
4892,702
4893,704
4894,709
4895,706
4896,696
4897,690
4898,687
4899,683
4900,675
4901,669
4902,668
4903,670
4904,669
4905,666
4906,667
4907,670
4908,669
4909,668
4910,673
4911,679
4912,679
4913,680
4914,686
4915,692
4916,695
4917,697
4918,700
4919,699
4920,700
4921,698
4922,690
4923,683
4924,680
4925,676
4926,669
4927,664
4928,665
4929,668
4930,668
4931,665
4932,666
4933,670
4934,674
4935,672
4936,671
4937,676
4938,680
4939,679
4940,677
4941,682
4942,686
4943,682
4944,676
4945,677
4946,684
4947,689
4948,687
4949,685
4950,690
4951,692
4952,683
4953,675
4954,676
4955,678
4956,671
4957,664
4958,664
4959,672
4960,678
4961,679
4962,681
4963,687
4964,691
4965,687
4966,681
4967,679
4968,663
4969,654
4970,653
4971,656
4972,657
4973,656
4974,657
4975,661
4976,665
4977,665
4978,665
4979,668
4980,675
4981,682
4982,686
4983,687
4984,683
4985,684
4986,694
4987,698
4988,691
4989,685
4990,688
4991,691
4992,684
4993,676
4994,680
4995,687
4996,684
4997,677
4998,679
4999,688
5000,693
5001,687
5002,682
5003,687
5004,692
5005,688
5006,677
5007,671
5008,669
5009,664
5010,656
5011,649
5012,644
5013,638
5014,631
5015,629
5016,633
5017,640
5018,664
5019,673
5020,677
5021,677
5022,679
5023,684
5024,682
5025,675
5026,671
5027,672
5028,673
5029,670
5030,665
5031,661
5032,658
5033,654
5034,648
5035,645
5036,648
5037,653
5038,656
5039,659
5040,666
5041,675
5042,684
5043,691
5044,694
5045,697
5046,700
5047,700
5048,695
5049,693
5050,694
5051,692
5052,688
5053,684
5054,681
5055,681
5056,683
5057,681
5058,679
5059,683
5060,686
5061,682
5062,682
5063,687
5064,690
5065,689
5066,685
5067,681
5068,686
5069,691
5070,696
5071,701
5072,701
5073,697
5074,692
5075,689
5076,686
5077,680
5078,673
5079,671
5080,673
5081,674
5082,670
5083,666
5084,665
5085,664
5086,664
5087,665
5088,667
5089,670
5090,674
5091,676
5092,678
5093,683
5094,688
5095,691
5096,693
5097,695
5098,693
5099,694
5100,699
5101,701
5102,701
5103,699
5104,693
5105,682
5106,673
5107,667
5108,664
5109,663
5110,665
5111,669
5112,672
5113,676
5114,681
5115,687
5116,695
5117,700
5118,663
5119,670
5120,677
5121,683
5122,688
